84 [9.20e-01, 1.04e+00, 8.85e-01]
85 [9.18e-01, 1.04e+00, 8.83e-01]
86 [9.17e-01, 1.04e+00, 8.82e-01]
87 [9.16e-01, 1.04e+00, 8.80e-01]
88 [9.14e-01, 1.04e+00, 8.78e-01]
89 [9.13e-01, 1.04e+00, 8.77e-01]
90 [9.12e-01, 1.04e+00, 8.75e-01]
91 [9.10e-01, 1.04e+00, 8.73e-01]
92 [9.09e-01, 1.04e+00, 8.72e-01]
93 [9.08e-01, 1.04e+00, 8.70e-01]
94 [9.07e-01, 1.04e+00, 8.68e-01]
95 [9.05e-01, 1.04e+00, 8.66e-01]
96 [9.04e-01, 1.04e+00, 8.65e-01]
97 [9.03e-01, 1.04e+00, 8.63e-01]
98 [9.01e-01, 1.04e+00, 8.61e-01]
99 [9.00e-01, 1.04e+00, 8.60e-01]
100 [8.99e-01, 1.05e+00, 8.58e-01]
101 [8.98e-01, 1.05e+00, 8.56e-01]
102 [8.97e-01, 1.05e+00, 8.55e-01]
103 [8.95e-01, 1.05e+00, 8.53e-01]
104 [8.94e-01, 1.05e+00, 8.51e-01]
105 [8.93e-01, 1.05e+00, 8.50e-01]
106 [8.92e-01, 1.05e+00, 8.48e-01]
107 [8.91e-01, 1.05e+00, 8.47e-01]
108 [8.89e-01, 1.05e+00, 8.45e-01]
109 [8.88e-01, 1.05e+00, 8.43e-01]
110 [8.87e-01, 1.05e+00, 8.42e-01]
111 [8.86e-01, 1.05e+00, 8.40e-01]
112 [8.85e-01, 1.05e+00, 8.38e-01]
113 [8.84e-01, 1.05e+00, 8.37e-01]
114 [8.82e-01, 1.05e+00, 8.35e-01]
115 [8.81e-01, 1.05e+00, 8.34e-01]
116 [8.80e-01, 1.05e+00, 8.32e-01]
117 [8.79e-01, 1.05e+00, 8.30e-01]
118 [8.78e-01, 1.05e+00, 8.29e-01]
119 [8.77e-01, 1.05e+00, 8.27e-01]
120 [8.75e-01, 1.05e+00, 8.26e-01]
121 [8.74e-01, 1.05e+00, 8.24e-01]
122 [8.73e-01, 1.05e+00, 8.22e-01]
123 [8.72e-01, 1.05e+00, 8.21e-01]
124 [8.71e-01, 1.05e+00, 8.19e-01]
125 [8.69e-01, 1.05e+00, 8.18e-01]
126 [8.68e-01, 1.05e+00, 8.16e-01]
127 [8.67e-01, 1.05e+00, 8.15e-01]
128 [8.66e-01, 1.05e+00, 8.13e-01]
129 [8.65e-01, 1.05e+00, 8.12e-01]
130 [8.64e-01, 1.05e+00, 8.10e-01]
131 [8.62e-01, 1.05e+00, 8.08e-01]
132 [8.61e-01, 1.05e+00, 8.07e-01]
133 [8.60e-01, 1.05e+00, 8.05e-01]
134 [8.59e-01, 1.05e+00, 8.04e-01]
135 [8.58e-01, 1.05e+00, 8.02e-01]
136 [8.57e-01, 1.05e+00, 8.01e-01]
137 [8.55e-01, 1.05e+00, 7.99e-01]
138 [8.54e-01, 1.05e+00, 7.98e-01]
139 [8.53e-01, 1.05e+00, 7.96e-01]
140 [8.52e-01, 1.05e+00, 7.95e-01]
141 [8.51e-01, 1.05e+00, 7.93e-01]
142 [8.49e-01, 1.05e+00, 7.92e-01]
143 [8.48e-01, 1.05e+00, 7.90e-01]
144 [8.47e-01, 1.05e+00, 7.89e-01]
145 [8.46e-01, 1.05e+00, 7.87e-01]
146 [8.45e-01, 1.05e+00, 7.86e-01]
147 [8.43e-01, 1.05e+00, 7.84e-01]
148 [8.42e-01, 1.05e+00, 7.83e-01]
149 [8.41e-01, 1.05e+00, 7.81e-01]
150 [8.40e-01, 1.05e+00, 7.80e-01]
151 [8.39e-01, 1.05e+00, 7.78e-01]
152 [8.37e-01, 1.05e+00, 7.77e-01]
153 [8.36e-01, 1.05e+00, 7.75e-01]
154 [8.35e-01, 1.05e+00, 7.74e-01]
155 [8.34e-01, 1.05e+00, 7.73e-01]
156 [8.32e-01, 1.05e+00, 7.71e-01]
157 [8.31e-01, 1.05e+00, 7.70e-01]
158 [8.30e-01, 1.05e+00, 7.68e-01]
159 [8.29e-01, 1.05e+00, 7.67e-01]
160 [8.28e-01, 1.05e+00, 7.65e-01]
161 [8.26e-01, 1.05e+00, 7.64e-01]
162 [8.25e-01, 1.05e+00, 7.62e-01]
163 [8.24e-01, 1.05e+00, 7.61e-01]
164 [8.23e-01, 1.05e+00, 7.60e-01]
165 [8.21e-01, 1.05e+00, 7.58e-01]
166 [8.20e-01, 1.05e+00, 7.57e-01]
167 [8.19e-01, 1.05e+00, 7.55e-01]
168 [8.18e-01, 1.05e+00, 7.54e-01]
169 [8.17e-01, 1.05e+00, 7.52e-01]
170 [8.15e-01, 1.05e+00, 7.51e-01]
171 [8.14e-01, 1.05e+00, 7.50e-01]
172 [8.13e-01, 1.05e+00, 7.48e-01]
173 [8.12e-01, 1.05e+00, 7.47e-01]
174 [8.10e-01, 1.05e+00, 7.45e-01]
175 [8.09e-01, 1.05e+00, 7.44e-01]
176 [8.08e-01, 1.05e+00, 7.42e-01]
177 [8.07e-01, 1.05e+00, 7.41e-01]
178 [8.05e-01, 1.05e+00, 7.40e-01]
179 [8.04e-01, 1.05e+00, 7.38e-01]
180 [8.03e-01, 1.05e+00, 7.37e-01]
181 [8.02e-01, 1.05e+00, 7.35e-01]
182 [8.00e-01, 1.05e+00, 7.34e-01]
183 [7.99e-01, 1.05e+00, 7.33e-01]
184 [7.98e-01, 1.05e+00, 7.31e-01]
185 [7.97e-01, 1.05e+00, 7.30e-01]
186 [7.95e-01, 1.05e+00, 7.28e-01]
187 [7.94e-01, 1.05e+00, 7.27e-01]
188 [7.93e-01, 1.05e+00, 7.26e-01]
189 [7.92e-01, 1.05e+00, 7.24e-01]
190 [7.90e-01, 1.05e+00, 7.23e-01]
191 [7.89e-01, 1.05e+00, 7.21e-01]
192 [7.88e-01, 1.05e+00, 7.20e-01]
193 [7.87e-01, 1.05e+00, 7.19e-01]
194 [7.85e-01, 1.05e+00, 7.17e-01]
195 [7.84e-01, 1.05e+00, 7.16e-01]
196 [7.83e-01, 1.05e+00, 7.15e-01]
197 [7.81e-01, 1.05e+00, 7.13e-01]
198 [7.80e-01, 1.05e+00, 7.12e-01]
199 [7.79e-01, 1.05e+00, 7.10e-01]
200 [7.78e-01, 1.05e+00, 7.09e-01]
201 [7.76e-01, 1.05e+00, 7.08e-01]
202 [7.75e-01, 1.05e+00, 7.06e-01]
203 [7.74e-01, 1.05e+00, 7.05e-01]
204 [7.73e-01, 1.05e+00, 7.04e-01]
205 [7.71e-01, 1.05e+00, 7.02e-01]
206 [7.70e-01, 1.05e+00, 7.01e-01]
207 [7.69e-01, 1.05e+00, 6.99e-01]
208 [7.68e-01, 1.05e+00, 6.98e-01]
209 [7.66e-01, 1.05e+00, 6.97e-01]
210 [7.65e-01, 1.05e+00, 6.95e-01]
211 [7.64e-01, 1.05e+00, 6.94e-01]
212 [7.62e-01, 1.05e+00, 6.93e-01]
213 [7.61e-01, 1.05e+00, 6.91e-01]
214 [7.60e-01, 1.05e+00, 6.90e-01]
215 [7.59e-01, 1.05e+00, 6.89e-01]
216 [7.57e-01, 1.05e+00, 6.87e-01]
217 [7.56e-01, 1.05e+00, 6.86e-01]
218 [7.55e-01, 1.05e+00, 6.84e-01]
219 [7.53e-01, 1.05e+00, 6.83e-01]
220 [7.52e-01, 1.05e+00, 6.82e-01]
221 [7.51e-01, 1.05e+00, 6.80e-01]
222 [7.49e-01, 1.05e+00, 6.79e-01]
223 [7.48e-01, 1.05e+00, 6.78e-01]
224 [7.47e-01, 1.05e+00, 6.76e-01]
225 [7.45e-01, 1.05e+00, 6.75e-01]
226 [7.44e-01, 1.05e+00, 6.74e-01]
227 [7.43e-01, 1.05e+00, 6.72e-01]
228 [7.41e-01, 1.05e+00, 6.71e-01]
229 [7.40e-01, 1.05e+00, 6.70e-01]
230 [7.39e-01, 1.05e+00, 6.68e-01]
231 [7.37e-01, 1.05e+00, 6.67e-01]
232 [7.36e-01, 1.05e+00, 6.66e-01]
233 [7.35e-01, 1.05e+00, 6.64e-01]
234 [7.33e-01, 1.05e+00, 6.63e-01]
235 [7.32e-01, 1.05e+00, 6.62e-01]
236 [7.31e-01, 1.05e+00, 6.60e-01]
237 [7.29e-01, 1.05e+00, 6.59e-01]
238 [7.28e-01, 1.05e+00, 6.58e-01]
239 [7.27e-01, 1.05e+00, 6.56e-01]
240 [7.25e-01, 1.05e+00, 6.55e-01]
241 [7.24e-01, 1.05e+00, 6.54e-01]
242 [7.23e-01, 1.05e+00, 6.52e-01]
243 [7.21e-01, 1.05e+00, 6.51e-01]
244 [7.20e-01, 1.05e+00, 6.50e-01]
245 [7.18e-01, 1.05e+00, 6.48e-01]
246 [7.17e-01, 1.05e+00, 6.47e-01]
247 [7.16e-01, 1.05e+00, 6.46e-01]
248 [7.14e-01, 1.05e+00, 6.44e-01]
249 [7.13e-01, 1.05e+00, 6.43e-01]
250 [7.11e-01, 1.05e+00, 6.42e-01]
251 [7.10e-01, 1.05e+00, 6.40e-01]
252 [7.09e-01, 1.05e+00, 6.39e-01]
253 [7.07e-01, 1.05e+00, 6.38e-01]
254 [7.06e-01, 1.05e+00, 6.36e-01]
255 [7.04e-01, 1.05e+00, 6.35e-01]
256 [7.03e-01, 1.05e+00, 6.34e-01]
257 [7.02e-01, 1.05e+00, 6.33e-01]
258 [7.00e-01, 1.05e+00, 6.31e-01]
259 [6.99e-01, 1.05e+00, 6.30e-01]
260 [6.97e-01, 1.05e+00, 6.29e-01]
261 [6.96e-01, 1.05e+00, 6.27e-01]
262 [6.94e-01, 1.05e+00, 6.26e-01]
263 [6.93e-01, 1.05e+00, 6.25e-01]
264 [6.91e-01, 1.05e+00, 6.23e-01]
265 [6.90e-01, 1.05e+00, 6.22e-01]
266 [6.89e-01, 1.05e+00, 6.21e-01]
267 [6.87e-01, 1.05e+00, 6.19e-01]
268 [6.86e-01, 1.05e+00, 6.18e-01]
269 [6.84e-01, 1.05e+00, 6.17e-01]
270 [6.83e-01, 1.05e+00, 6.15e-01]
271 [6.81e-01, 1.05e+00, 6.14e-01]
272 [6.80e-01, 1.05e+00, 6.13e-01]
273 [6.78e-01, 1.05e+00, 6.12e-01]
274 [6.77e-01, 1.05e+00, 6.10e-01]
275 [6.75e-01, 1.05e+00, 6.09e-01]
276 [6.74e-01, 1.05e+00, 6.08e-01]
277 [6.72e-01, 1.05e+00, 6.06e-01]
278 [6.71e-01, 1.05e+00, 6.05e-01]
279 [6.69e-01, 1.05e+00, 6.04e-01]
280 [6.68e-01, 1.05e+00, 6.02e-01]
281 [6.66e-01, 1.05e+00, 6.01e-01]
282 [6.65e-01, 1.05e+00, 6.00e-01]
283 [6.63e-01, 1.05e+00, 5.98e-01]
284 [6.62e-01, 1.05e+00, 5.97e-01]
285 [6.60e-01, 1.05e+00, 5.96e-01]
286 [6.59e-01, 1.05e+00, 5.95e-01]
287 [6.57e-01, 1.05e+00, 5.93e-01]
288 [6.55e-01, 1.05e+00, 5.92e-01]
289 [6.54e-01, 1.05e+00, 5.91e-01]
290 [6.52e-01, 1.05e+00, 5.89e-01]
291 [6.51e-01, 1.05e+00, 5.88e-01]
292 [6.49e-01, 1.05e+00, 5.87e-01]
293 [6.48e-01, 1.05e+00, 5.85e-01]
294 [6.46e-01, 1.05e+00, 5.84e-01]
295 [6.45e-01, 1.05e+00, 5.83e-01]
296 [6.43e-01, 1.05e+00, 5.82e-01]
297 [6.42e-01, 1.05e+00, 5.80e-01]
298 [6.40e-01, 1.05e+00, 5.79e-01]
299 [6.38e-01, 1.05e+00, 5.78e-01]
300 [6.37e-01, 1.05e+00, 5.76e-01]
301 [6.35e-01, 1.05e+00, 5.75e-01]
302 [6.34e-01, 1.05e+00, 5.74e-01]
303 [6.32e-01, 1.05e+00, 5.72e-01]
304 [6.31e-01, 1.05e+00, 5.71e-01]
305 [6.29e-01, 1.05e+00, 5.70e-01]
306 [6.28e-01, 1.05e+00, 5.69e-01]
307 [6.26e-01, 1.05e+00, 5.67e-01]
308 [6.24e-01, 1.05e+00, 5.66e-01]
309 [6.23e-01, 1.05e+00, 5.65e-01]
310 [6.21e-01, 1.05e+00, 5.63e-01]
311 [6.20e-01, 1.05e+00, 5.62e-01]
312 [6.18e-01, 1.05e+00, 5.61e-01]
313 [6.17e-01, 1.05e+00, 5.60e-01]
314 [6.15e-01, 1.05e+00, 5.58e-01]
315 [6.13e-01, 1.05e+00, 5.57e-01]
316 [6.12e-01, 1.05e+00, 5.56e-01]
317 [6.10e-01, 1.05e+00, 5.54e-01]
318 [6.09e-01, 1.06e+00, 5.53e-01]
319 [6.07e-01, 1.06e+00, 5.52e-01]
320 [6.06e-01, 1.06e+00, 5.51e-01]
321 [6.04e-01, 1.06e+00, 5.49e-01]
322 [6.02e-01, 1.06e+00, 5.48e-01]
323 [6.01e-01, 1.06e+00, 5.47e-01]
324 [5.99e-01, 1.06e+00, 5.45e-01]
325 [5.98e-01, 1.06e+00, 5.44e-01]
326 [5.96e-01, 1.06e+00, 5.43e-01]
327 [5.95e-01, 1.06e+00, 5.42e-01]
328 [5.93e-01, 1.06e+00, 5.40e-01]
329 [5.91e-01, 1.06e+00, 5.39e-01]
330 [5.90e-01, 1.06e+00, 5.38e-01]
331 [5.88e-01, 1.06e+00, 5.36e-01]
332 [5.87e-01, 1.06e+00, 5.35e-01]
333 [5.85e-01, 1.06e+00, 5.34e-01]
334 [5.84e-01, 1.06e+00, 5.33e-01]
335 [5.82e-01, 1.06e+00, 5.31e-01]
336 [5.80e-01, 1.06e+00, 5.30e-01]
337 [5.79e-01, 1.06e+00, 5.29e-01]
338 [5.77e-01, 1.06e+00, 5.27e-01]
339 [5.76e-01, 1.06e+00, 5.26e-01]
340 [5.74e-01, 1.06e+00, 5.25e-01]
341 [5.73e-01, 1.06e+00, 5.24e-01]
342 [5.71e-01, 1.06e+00, 5.22e-01]
343 [5.70e-01, 1.06e+00, 5.21e-01]
344 [5.68e-01, 1.06e+00, 5.20e-01]
345 [5.66e-01, 1.06e+00, 5.19e-01]
346 [5.65e-01, 1.06e+00, 5.17e-01]
347 [5.63e-01, 1.06e+00, 5.16e-01]
348 [5.62e-01, 1.06e+00, 5.15e-01]
349 [5.60e-01, 1.07e+00, 5.13e-01]
350 [5.59e-01, 1.07e+00, 5.12e-01]
351 [5.57e-01, 1.07e+00, 5.11e-01]
352 [5.56e-01, 1.07e+00, 5.10e-01]
353 [5.54e-01, 1.07e+00, 5.08e-01]
354 [5.53e-01, 1.07e+00, 5.07e-01]
355 [5.51e-01, 1.07e+00, 5.06e-01]
356 [5.50e-01, 1.07e+00, 5.05e-01]
357 [5.48e-01, 1.07e+00, 5.03e-01]
358 [5.47e-01, 1.07e+00, 5.02e-01]
359 [5.45e-01, 1.07e+00, 5.01e-01]
360 [5.44e-01, 1.07e+00, 5.00e-01]
361 [5.42e-01, 1.07e+00, 4.98e-01]
362 [5.41e-01, 1.07e+00, 4.97e-01]
363 [5.39e-01, 1.07e+00, 4.96e-01]
364 [5.38e-01, 1.07e+00, 4.94e-01]
365 [5.36e-01, 1.07e+00, 4.93e-01]
366 [5.35e-01, 1.07e+00, 4.92e-01]
367 [5.33e-01, 1.07e+00, 4.91e-01]
368 [5.32e-01, 1.07e+00, 4.89e-01]
369 [5.30e-01, 1.07e+00, 4.88e-01]
370 [5.29e-01, 1.07e+00, 4.87e-01]
371 [5.27e-01, 1.07e+00, 4.86e-01]
372 [5.26e-01, 1.07e+00, 4.84e-01]
373 [5.24e-01, 1.08e+00, 4.83e-01]
374 [5.23e-01, 1.08e+00, 4.82e-01]
375 [5.21e-01, 1.08e+00, 4.81e-01]
376 [5.20e-01, 1.08e+00, 4.79e-01]
377 [5.18e-01, 1.08e+00, 4.78e-01]
378 [5.17e-01, 1.08e+00, 4.77e-01]
379 [5.15e-01, 1.08e+00, 4.76e-01]
380 [5.14e-01, 1.08e+00, 4.74e-01]
381 [5.12e-01, 1.08e+00, 4.73e-01]
382 [5.11e-01, 1.08e+00, 4.72e-01]
383 [5.10e-01, 1.08e+00, 4.71e-01]
384 [5.08e-01, 1.08e+00, 4.69e-01]
385 [5.07e-01, 1.08e+00, 4.68e-01]
386 [5.05e-01, 1.08e+00, 4.67e-01]
387 [5.04e-01, 1.08e+00, 4.66e-01]
388 [5.02e-01, 1.08e+00, 4.64e-01]
389 [5.01e-01, 1.08e+00, 4.63e-01]
390 [4.99e-01, 1.08e+00, 4.62e-01]
391 [4.98e-01, 1.08e+00, 4.61e-01]
392 [4.97e-01, 1.08e+00, 4.59e-01]
393 [4.95e-01, 1.08e+00, 4.58e-01]
394 [4.94e-01, 1.09e+00, 4.57e-01]
395 [4.92e-01, 1.09e+00, 4.56e-01]
396 [4.91e-01, 1.09e+00, 4.55e-01]
397 [4.89e-01, 1.09e+00, 4.53e-01]
398 [4.88e-01, 1.09e+00, 4.52e-01]
399 [4.87e-01, 1.09e+00, 4.51e-01]
400 [4.85e-01, 1.09e+00, 4.50e-01]
401 [4.84e-01, 1.09e+00, 4.48e-01]
402 [4.82e-01, 1.09e+00, 4.47e-01]
403 [4.81e-01, 1.09e+00, 4.46e-01]
404 [4.80e-01, 1.09e+00, 4.45e-01]
405 [4.78e-01, 1.09e+00, 4.43e-01]
406 [4.77e-01, 1.09e+00, 4.42e-01]
407 [4.75e-01, 1.09e+00, 4.41e-01]
408 [4.74e-01, 1.09e+00, 4.40e-01]
409 [4.73e-01, 1.09e+00, 4.38e-01]
410 [4.71e-01, 1.09e+00, 4.37e-01]
411 [4.70e-01, 1.09e+00, 4.36e-01]
412 [4.69e-01, 1.09e+00, 4.35e-01]
413 [4.67e-01, 1.10e+00, 4.34e-01]
414 [4.66e-01, 1.10e+00, 4.32e-01]
415 [4.64e-01, 1.10e+00, 4.31e-01]
416 [4.63e-01, 1.10e+00, 4.30e-01]
417 [4.62e-01, 1.10e+00, 4.29e-01]
418 [4.60e-01, 1.10e+00, 4.27e-01]
419 [4.59e-01, 1.10e+00, 4.26e-01]
420 [4.58e-01, 1.10e+00, 4.25e-01]
421 [4.56e-01, 1.10e+00, 4.24e-01]
422 [4.55e-01, 1.10e+00, 4.23e-01]
423 [4.54e-01, 1.10e+00, 4.21e-01]
424 [4.52e-01, 1.10e+00, 4.20e-01]
425 [4.51e-01, 1.10e+00, 4.19e-01]
426 [4.50e-01, 1.10e+00, 4.18e-01]
427 [4.48e-01, 1.10e+00, 4.17e-01]
428 [4.47e-01, 1.10e+00, 4.15e-01]
429 [4.46e-01, 1.10e+00, 4.14e-01]
430 [4.44e-01, 1.10e+00, 4.13e-01]
431 [4.43e-01, 1.11e+00, 4.12e-01]
432 [4.42e-01, 1.11e+00, 4.10e-01]
433 [4.40e-01, 1.11e+00, 4.09e-01]
434 [4.39e-01, 1.11e+00, 4.08e-01]
435 [4.38e-01, 1.11e+00, 4.07e-01]
436 [4.36e-01, 1.11e+00, 4.06e-01]
437 [4.35e-01, 1.11e+00, 4.04e-01]
438 [4.34e-01, 1.11e+00, 4.03e-01]
439 [4.32e-01, 1.11e+00, 4.02e-01]
440 [4.31e-01, 1.11e+00, 4.01e-01]
441 [4.30e-01, 1.11e+00, 4.00e-01]
442 [4.29e-01, 1.11e+00, 3.98e-01]
443 [4.27e-01, 1.11e+00, 3.97e-01]
444 [4.26e-01, 1.11e+00, 3.96e-01]
445 [4.25e-01, 1.11e+00, 3.95e-01]
446 [4.23e-01, 1.11e+00, 3.94e-01]
447 [4.22e-01, 1.11e+00, 3.92e-01]
448 [4.21e-01, 1.11e+00, 3.91e-01]
449 [4.20e-01, 1.12e+00, 3.90e-01]
450 [4.18e-01, 1.12e+00, 3.89e-01]
451 [4.17e-01, 1.12e+00, 3.88e-01]
452 [4.16e-01, 1.12e+00, 3.86e-01]
453 [4.14e-01, 1.12e+00, 3.85e-01]
454 [4.13e-01, 1.12e+00, 3.84e-01]
455 [4.12e-01, 1.12e+00, 3.83e-01]
456 [4.11e-01, 1.12e+00, 3.82e-01]
457 [4.09e-01, 1.12e+00, 3.81e-01]
458 [4.08e-01, 1.12e+00, 3.79e-01]
459 [4.07e-01, 1.12e+00, 3.78e-01]
460 [4.06e-01, 1.12e+00, 3.77e-01]
461 [4.04e-01, 1.12e+00, 3.76e-01]
462 [4.03e-01, 1.12e+00, 3.75e-01]
463 [4.02e-01, 1.12e+00, 3.73e-01]
464 [4.01e-01, 1.12e+00, 3.72e-01]
465 [3.99e-01, 1.12e+00, 3.71e-01]
466 [3.98e-01, 1.13e+00, 3.70e-01]
467 [3.97e-01, 1.13e+00, 3.69e-01]
468 [3.96e-01, 1.13e+00, 3.67e-01]
469 [3.95e-01, 1.13e+00, 3.66e-01]
470 [3.93e-01, 1.13e+00, 3.65e-01]
471 [3.92e-01, 1.13e+00, 3.64e-01]
472 [3.91e-01, 1.13e+00, 3.63e-01]
473 [3.90e-01, 1.13e+00, 3.62e-01]
474 [3.88e-01, 1.13e+00, 3.60e-01]
475 [3.87e-01, 1.13e+00, 3.59e-01]
476 [3.86e-01, 1.13e+00, 3.58e-01]
477 [3.85e-01, 1.13e+00, 3.57e-01]
478 [3.84e-01, 1.13e+00, 3.56e-01]
479 [3.82e-01, 1.13e+00, 3.55e-01]
480 [3.81e-01, 1.13e+00, 3.53e-01]
481 [3.80e-01, 1.13e+00, 3.52e-01]
482 [3.79e-01, 1.14e+00, 3.51e-01]
483 [3.78e-01, 1.14e+00, 3.50e-01]
484 [3.76e-01, 1.14e+00, 3.49e-01]
485 [3.75e-01, 1.14e+00, 3.48e-01]
486 [3.74e-01, 1.14e+00, 3.46e-01]
487 [3.73e-01, 1.14e+00, 3.45e-01]
488 [3.72e-01, 1.14e+00, 3.44e-01]
489 [3.71e-01, 1.14e+00, 3.43e-01]
490 [3.69e-01, 1.14e+00, 3.42e-01]
491 [3.68e-01, 1.14e+00, 3.41e-01]
492 [3.67e-01, 1.14e+00, 3.39e-01]
493 [3.66e-01, 1.14e+00, 3.38e-01]
494 [3.65e-01, 1.14e+00, 3.37e-01]
495 [3.63e-01, 1.14e+00, 3.36e-01]
496 [3.62e-01, 1.14e+00, 3.35e-01]
497 [3.61e-01, 1.14e+00, 3.34e-01]
498 [3.60e-01, 1.15e+00, 3.32e-01]
499 [3.59e-01, 1.15e+00, 3.31e-01]
500 [3.58e-01, 1.15e+00, 3.30e-01]
501 [3.57e-01, 1.15e+00, 3.29e-01]
502 [3.55e-01, 1.15e+00, 3.28e-01]
503 [3.54e-01, 1.15e+00, 3.27e-01]
504 [3.53e-01, 1.15e+00, 3.26e-01]
505 [3.52e-01, 1.15e+00, 3.24e-01]
506 [3.51e-01, 1.15e+00, 3.23e-01]
507 [3.50e-01, 1.15e+00, 3.22e-01]
508 [3.49e-01, 1.15e+00, 3.21e-01]
509 [3.47e-01, 1.15e+00, 3.20e-01]
510 [3.46e-01, 1.15e+00, 3.19e-01]
511 [3.45e-01, 1.15e+00, 3.18e-01]
512 [3.44e-01, 1.15e+00, 3.16e-01]
513 [3.43e-01, 1.15e+00, 3.15e-01]
514 [3.42e-01, 1.15e+00, 3.14e-01]
515 [3.41e-01, 1.16e+00, 3.13e-01]
516 [3.40e-01, 1.16e+00, 3.12e-01]
517 [3.38e-01, 1.16e+00, 3.11e-01]
