# step, loss_train, loss_test, metrics_test
2.600000000000000000e+04 4.686645567417144775e-01 9.982981681823730469e-01 8.414704203605651855e-01 5.028327703475952148e-01 2.049850225448608398e-01 1.678605675697326660e-01 3.260580539703369141e+00 3.700196743011474609e+00 5.622415065765380859e+00 4.686645567417144775e-01 9.982981681823730469e-01 8.414704203605651855e-01 5.028327703475952148e-01 2.049850225448608398e-01 1.678605675697326660e-01 3.260580539703369141e+00 3.700196743011474609e+00 5.622415065765380859e+00
2.700000000000000000e+04 3.725828230381011963e-01 9.024531841278076172e-01 6.488540768623352051e-01 2.851531207561492920e-01 1.178802549839019775e-01 8.297084271907806396e-02 2.301887273788452148e+00 2.955506086349487305e+00 4.029097557067871094e+00 3.725828230381011963e-01 9.024531841278076172e-01 6.488540768623352051e-01 2.851531207561492920e-01 1.178802549839019775e-01 8.297084271907806396e-02 2.301887273788452148e+00 2.955506086349487305e+00 4.029097557067871094e+00
2.800000000000000000e+04 2.852421998977661133e-01 8.014283776283264160e-01 5.320668220520019531e-01 1.454360336065292358e-01 6.570146977901458740e-02 4.303779080510139465e-02 1.695083856582641602e+00 2.485966444015502930e+00 3.301758766174316406e+00 2.852421998977661133e-01 8.014283776283264160e-01 5.320668220520019531e-01 1.454360336065292358e-01 6.570146977901458740e-02 4.303779080510139465e-02 1.695083856582641602e+00 2.485966444015502930e+00 3.301758766174316406e+00
2.900000000000000000e+04 2.065339833498001099e-01 6.559185385704040527e-01 4.635048508644104004e-01 6.885083764791488647e-02 3.760044276714324951e-02 2.141274698078632355e-02 1.335779070854187012e+00 2.199496507644653320e+00 3.082015752792358398e+00 2.065339833498001099e-01 6.559185385704040527e-01 4.635048508644104004e-01 6.885083764791488647e-02 3.760044276714324951e-02 2.141274698078632355e-02 1.335779070854187012e+00 2.199496507644653320e+00 3.082015752792358398e+00
3.000000000000000000e+04 1.840832829475402832e-01 6.140684485435485840e-01 3.394693732261657715e-01 2.970901876688003540e-02 1.595936343073844910e-02 1.460145879536867142e-02 1.052547454833984375e+00 1.904765009880065918e+00 2.830706834793090820e+00 1.840832829475402832e-01 6.140684485435485840e-01 3.394693732261657715e-01 2.970901876688003540e-02 1.595936343073844910e-02 1.460145879536867142e-02 1.052547454833984375e+00 1.904765009880065918e+00 2.830706834793090820e+00
3.100000000000000000e+04 1.884955018758773804e-01 5.091226696968078613e-01 2.439960837364196777e-01 1.293320115655660629e-02 7.495752070099115372e-03 1.230413466691970825e-02 7.903095483779907227e-01 1.499328136444091797e+00 2.356912136077880859e+00 1.884955018758773804e-01 5.091226696968078613e-01 2.439960837364196777e-01 1.293320115655660629e-02 7.495752070099115372e-03 1.230413466691970825e-02 7.903095483779907227e-01 1.499328136444091797e+00 2.356912136077880859e+00
3.200000000000000000e+04 1.815858930349349976e-01 3.711807429790496826e-01 2.374711632728576660e-01 5.706049501895904541e-03 4.670299123972654343e-03 1.375638972967863083e-02 5.985541939735412598e-01 1.155303716659545898e+00 1.885666489601135254e+00 1.815858930349349976e-01 3.711807429790496826e-01 2.374711632728576660e-01 5.706049501895904541e-03 4.670299123972654343e-03 1.375638972967863083e-02 5.985541939735412598e-01 1.155303716659545898e+00 1.885666489601135254e+00
3.300000000000000000e+04 1.704678684473037720e-01 2.990566790103912354e-01 2.384341210126876831e-01 3.099377034232020378e-03 3.453079378232359886e-03 8.658302947878837585e-03 4.455533921718597412e-01 8.647574782371520996e-01 1.435654163360595703e+00 1.704678684473037720e-01 2.990566790103912354e-01 2.384341210126876831e-01 3.099377034232020378e-03 3.453079378232359886e-03 8.658302947878837585e-03 4.455533921718597412e-01 8.647574782371520996e-01 1.435654163360595703e+00
3.400000000000000000e+04 1.832281649112701416e-01 2.660759091377258301e-01 3.108915090560913086e-01 2.559677697718143463e-03 3.406165633350610733e-03 8.269021287560462952e-03 3.297297060489654541e-01 6.432332992553710938e-01 1.077370047569274902e+00 1.832281649112701416e-01 2.660759091377258301e-01 3.108915090560913086e-01 2.559677697718143463e-03 3.406165633350610733e-03 8.269021287560462952e-03 3.297297060489654541e-01 6.432332992553710938e-01 1.077370047569274902e+00
3.500000000000000000e+04 2.132801264524459839e-01 2.277210801839828491e-01 2.678408920764923096e-01 1.625772798433899879e-03 1.353680505417287350e-03 6.126111838966608047e-03 2.505876123905181885e-01 4.849266111850738525e-01 8.191717863082885742e-01 2.132801264524459839e-01 2.277210801839828491e-01 2.678408920764923096e-01 1.625772798433899879e-03 1.353680505417287350e-03 6.126111838966608047e-03 2.505876123905181885e-01 4.849266111850738525e-01 8.191717863082885742e-01
3.600000000000000000e+04 1.984991878271102905e-01 2.033623307943344116e-01 2.691313028335571289e-01 1.611442305147647858e-03 2.003669971600174904e-03 4.064050968736410141e-03 1.878139525651931763e-01 3.628371953964233398e-01 6.087205410003662109e-01 1.984991878271102905e-01 2.033623307943344116e-01 2.691313028335571289e-01 1.611442305147647858e-03 2.003669971600174904e-03 4.064050968736410141e-03 1.878139525651931763e-01 3.628371953964233398e-01 6.087205410003662109e-01
3.700000000000000000e+04 1.689726710319519043e-01 1.677092760801315308e-01 2.317447364330291748e-01 1.518790493719279766e-03 1.812600297853350639e-03 3.471007570624351501e-03 1.415525227785110474e-01 2.733190953731536865e-01 4.555511176586151123e-01 1.689726710319519043e-01 1.677092760801315308e-01 2.317447364330291748e-01 1.518790493719279766e-03 1.812600297853350639e-03 3.471007570624351501e-03 1.415525227785110474e-01 2.733190953731536865e-01 4.555511176586151123e-01
3.800000000000000000e+04 1.553952097892761230e-01 1.579910665750503540e-01 1.992095559835433960e-01 1.559411757625639439e-03 1.127492636442184448e-03 4.309122450649738312e-03 1.075144484639167786e-01 2.040570080280303955e-01 3.438106179237365723e-01 1.553952097892761230e-01 1.579910665750503540e-01 1.992095559835433960e-01 1.559411757625639439e-03 1.127492636442184448e-03 4.309122450649738312e-03 1.075144484639167786e-01 2.040570080280303955e-01 3.438106179237365723e-01
3.900000000000000000e+04 1.398161947727203369e-01 1.453934162855148315e-01 1.812950670719146729e-01 1.076032873243093491e-03 8.305190131068229675e-04 2.369563328102231026e-03 8.152841776609420776e-02 1.543314456939697266e-01 2.603632211685180664e-01 1.398161947727203369e-01 1.453934162855148315e-01 1.812950670719146729e-01 1.076032873243093491e-03 8.305190131068229675e-04 2.369563328102231026e-03 8.152841776609420776e-02 1.543314456939697266e-01 2.603632211685180664e-01
4.000000000000000000e+04 1.166875809431076050e-01 1.149501129984855652e-01 1.810528934001922607e-01 7.537820492871105671e-04 6.074275006540119648e-04 1.866735750809311867e-03 6.222255527973175049e-02 1.169523298740386963e-01 1.955961585044860840e-01 1.166875809431076050e-01 1.149501129984855652e-01 1.810528934001922607e-01 7.537820492871105671e-04 6.074275006540119648e-04 1.866735750809311867e-03 6.222255527973175049e-02 1.169523298740386963e-01 1.955961585044860840e-01
4.100000000000000000e+04 9.212572127580642700e-02 1.011609435081481934e-01 1.608969420194625854e-01 7.657292881049215794e-04 8.451076573692262173e-04 1.744044246152043343e-03 4.566056653857231140e-02 8.723126351833343506e-02 1.449417024850845337e-01 9.212572127580642700e-02 1.011609435081481934e-01 1.608969420194625854e-01 7.657292881049215794e-04 8.451076573692262173e-04 1.744044246152043343e-03 4.566056653857231140e-02 8.723126351833343506e-02 1.449417024850845337e-01
4.200000000000000000e+04 7.337986677885055542e-02 8.800045400857925415e-02 1.487769633531570435e-01 6.044226465746760368e-04 8.668847149237990379e-04 6.483514443971216679e-04 3.476320952177047729e-02 6.529081612825393677e-02 1.089542210102081299e-01 7.337986677885055542e-02 8.800045400857925415e-02 1.487769633531570435e-01 6.044226465746760368e-04 8.668847149237990379e-04 6.483514443971216679e-04 3.476320952177047729e-02 6.529081612825393677e-02 1.089542210102081299e-01
4.300000000000000000e+04 6.223909184336662292e-02 6.930169463157653809e-02 1.604888886213302612e-01 5.785629618912935257e-04 6.301712128333747387e-04 3.851339279208332300e-04 2.648875489830970764e-02 4.961126297712326050e-02 8.280696719884872437e-02 6.223909184336662292e-02 6.930169463157653809e-02 1.604888886213302612e-01 5.785629618912935257e-04 6.301712128333747387e-04 3.851339279208332300e-04 2.648875489830970764e-02 4.961126297712326050e-02 8.280696719884872437e-02
4.400000000000000000e+04 5.571914836764335632e-02 7.281477749347686768e-02 1.547039747238159180e-01 4.513552121352404356e-04 6.077330908738076687e-04 3.617272013798356056e-04 1.925172470510005951e-02 3.623388335108757019e-02 6.143593788146972656e-02 5.571914836764335632e-02 7.281477749347686768e-02 1.547039747238159180e-01 4.513552121352404356e-04 6.077330908738076687e-04 3.617272013798356056e-04 1.925172470510005951e-02 3.623388335108757019e-02 6.143593788146972656e-02
4.500000000000000000e+04 4.745057225227355957e-02 6.847030669450759888e-02 1.005138084292411804e-01 2.400932426098734140e-04 2.597800048533827066e-04 4.564193659462034702e-04 1.532045844942331314e-02 2.794780209660530090e-02 4.570262879133224487e-02 4.745057225227355957e-02 6.847030669450759888e-02 1.005138084292411804e-01 2.400932426098734140e-04 2.597800048533827066e-04 4.564193659462034702e-04 1.532045844942331314e-02 2.794780209660530090e-02 4.570262879133224487e-02
4.600000000000000000e+04 5.215838924050331116e-02 4.474169760942459106e-02 1.317041069269180298e-01 1.779650483513250947e-04 1.621470582904294133e-04 4.122655082028359175e-04 1.180236134678125381e-02 2.174463495612144470e-02 3.469753265380859375e-02 5.215838924050331116e-02 4.474169760942459106e-02 1.317041069269180298e-01 1.779650483513250947e-04 1.621470582904294133e-04 4.122655082028359175e-04 1.180236134678125381e-02 2.174463495612144470e-02 3.469753265380859375e-02
4.700000000000000000e+04 3.989473357796669006e-02 4.389637708663940430e-02 6.391459703445434570e-02 1.763276377459987998e-04 1.534534530946984887e-04 4.029897972941398621e-04 9.261661209166049957e-03 1.592793874442577362e-02 2.658208087086677551e-02 3.989473357796669006e-02 4.389637708663940430e-02 6.391459703445434570e-02 1.763276377459987998e-04 1.534534530946984887e-04 4.029897972941398621e-04 9.261661209166049957e-03 1.592793874442577362e-02 2.658208087086677551e-02
4.800000000000000000e+04 2.920970506966114044e-02 3.515231609344482422e-02 6.785653531551361084e-02 1.974361948668956757e-04 2.672884147614240646e-04 2.799072244670242071e-04 6.763546727597713470e-03 1.238082069903612137e-02 2.024248801171779633e-02 2.920970506966114044e-02 3.515231609344482422e-02 6.785653531551361084e-02 1.974361948668956757e-04 2.672884147614240646e-04 2.799072244670242071e-04 6.763546727597713470e-03 1.238082069903612137e-02 2.024248801171779633e-02
4.900000000000000000e+04 3.146787732839584351e-02 3.975550085306167603e-02 1.066571846604347229e-01 1.743670873111113906e-04 2.736836904659867287e-04 1.250626810360699892e-04 5.306454375386238098e-03 1.003885734826326370e-02 1.635976694524288177e-02 3.146787732839584351e-02 3.975550085306167603e-02 1.066571846604347229e-01 1.743670873111113906e-04 2.736836904659867287e-04 1.250626810360699892e-04 5.306454375386238098e-03 1.003885734826326370e-02 1.635976694524288177e-02
5.000000000000000000e+04 3.036984428763389587e-02 4.903106018900871277e-02 5.794437974691390991e-02 9.183838847093284130e-05 1.153869088739156723e-04 1.698599371593445539e-04 4.579507745802402496e-03 8.231231942772865295e-03 1.282189693301916122e-02 3.036984428763389587e-02 4.903106018900871277e-02 5.794437974691390991e-02 9.183838847093284130e-05 1.153869088739156723e-04 1.698599371593445539e-04 4.579507745802402496e-03 8.231231942772865295e-03 1.282189693301916122e-02
5.100000000000000000e+04 2.983170561492443085e-02 3.228363767266273499e-02 6.065214052796363831e-02 8.196745329769328237e-05 1.196330777020193636e-04 1.660256384639069438e-04 3.361570881679654121e-03 6.280185654759407043e-03 1.046863012015819550e-02 2.983170561492443085e-02 3.228363767266273499e-02 6.065214052796363831e-02 8.196745329769328237e-05 1.196330777020193636e-04 1.660256384639069438e-04 3.361570881679654121e-03 6.280185654759407043e-03 1.046863012015819550e-02
5.200000000000000000e+04 4.610676690936088562e-02 4.718790575861930847e-02 8.262860029935836792e-02 6.440334254875779152e-05 1.318363356404006481e-04 1.227669854415580630e-04 2.958004130050539970e-03 5.646797362715005875e-03 8.769927546381950378e-03 4.610676690936088562e-02 4.718790575861930847e-02 8.262860029935836792e-02 6.440334254875779152e-05 1.318363356404006481e-04 1.227669854415580630e-04 2.958004130050539970e-03 5.646797362715005875e-03 8.769927546381950378e-03
5.300000000000000000e+04 5.288763716816902161e-02 4.236896708607673645e-02 6.257683038711547852e-02 1.940006995937437750e-06 7.564460247522220016e-05 1.004150908556766808e-04 2.646799897775053978e-03 4.637655336409807205e-03 7.617357186973094940e-03 5.288763716816902161e-02 4.236896708607673645e-02 6.257683038711547852e-02 1.940006995937437750e-06 7.564460247522220016e-05 1.004150908556766808e-04 2.646799897775053978e-03 4.637655336409807205e-03 7.617357186973094940e-03
5.400000000000000000e+04 3.273140266537666321e-02 3.574524819850921631e-02 4.411767423152923584e-02 2.859182859538123012e-05 3.387004471733234823e-05 1.506195403635501862e-04 2.168374368920922279e-03 4.083750303834676743e-03 6.875045597553253174e-03 3.273140266537666321e-02 3.574524819850921631e-02 4.411767423152923584e-02 2.859182859538123012e-05 3.387004471733234823e-05 1.506195403635501862e-04 2.168374368920922279e-03 4.083750303834676743e-03 6.875045597553253174e-03
5.500000000000000000e+04 3.357957676053047180e-02 3.248907253146171570e-02 6.571713835000991821e-02 3.402145375730469823e-05 1.550846536702010781e-05 4.631860792869701982e-05 1.990027725696563721e-03 3.895591245964169502e-03 5.550755187869071960e-03 3.357957676053047180e-02 3.248907253146171570e-02 6.571713835000991821e-02 3.402145375730469823e-05 1.550846536702010781e-05 4.631860792869701982e-05 1.990027725696563721e-03 3.895591245964169502e-03 5.550755187869071960e-03
5.600000000000000000e+04 2.741198614239692688e-02 3.845354914665222168e-02 5.527311563491821289e-02 2.602349741209764034e-05 9.974962449632585049e-05 9.677187335910275578e-05 1.875018817372620106e-03 3.248192602768540382e-03 5.310865119099617004e-03 2.741198614239692688e-02 3.845354914665222168e-02 5.527311563491821289e-02 2.602349741209764034e-05 9.974962449632585049e-05 9.677187335910275578e-05 1.875018817372620106e-03 3.248192602768540382e-03 5.310865119099617004e-03
5.700000000000000000e+04 2.058742381632328033e-02 4.153116792440414429e-02 6.544709205627441406e-02 7.669957994949072599e-05 8.374264871235936880e-05 4.114164039492607117e-05 1.633310806937515736e-03 2.968424232676625252e-03 4.441170021891593933e-03 2.058742381632328033e-02 4.153116792440414429e-02 6.544709205627441406e-02 7.669957994949072599e-05 8.374264871235936880e-05 4.114164039492607117e-05 1.633310806937515736e-03 2.968424232676625252e-03 4.441170021891593933e-03
5.800000000000000000e+04 1.997525803744792938e-02 3.503593429923057556e-02 4.698203131556510925e-02 6.502476026071235538e-05 1.016612804960459471e-04 6.709647095703985542e-06 1.262166071683168411e-03 2.554860198870301247e-03 4.025942180305719376e-03 1.997525803744792938e-02 3.503593429923057556e-02 4.698203131556510925e-02 6.502476026071235538e-05 1.016612804960459471e-04 6.709647095703985542e-06 1.262166071683168411e-03 2.554860198870301247e-03 4.025942180305719376e-03
5.900000000000000000e+04 2.277725003659725189e-02 2.890606969594955444e-02 5.415258184075355530e-02 6.568967592102126218e-08 6.785202913306420669e-06 9.496747225057333708e-06 1.396418083459138870e-03 2.382318722084164619e-03 3.508632071316242218e-03 2.277725003659725189e-02 2.890606969594955444e-02 5.415258184075355530e-02 6.568967592102126218e-08 6.785202913306420669e-06 9.496747225057333708e-06 1.396418083459138870e-03 2.382318722084164619e-03 3.508632071316242218e-03
6.000000000000000000e+04 3.290937840938568115e-02 3.374862298369407654e-02 4.677870497107505798e-02 1.039408016367815435e-04 2.681636033230461180e-05 1.067361426976276562e-05 1.066328841261565685e-03 2.230478217825293541e-03 3.188171423971652985e-03 3.290937840938568115e-02 3.374862298369407654e-02 4.677870497107505798e-02 1.039408016367815435e-04 2.681636033230461180e-05 1.067361426976276562e-05 1.066328841261565685e-03 2.230478217825293541e-03 3.188171423971652985e-03
