# step, loss_train, loss_test, metrics_test
2.500000000000000000e+04 5.601064767688512802e-04 4.432136393006658182e-06 4.186034202575683594e-04 5.096892709843814373e-04 4.432136393006658182e-06 4.186034202575683594e-04
2.600000000000000000e+04 1.055627129971981049e-03 9.228846465703099966e-06 4.607790615409612656e-04 8.485080325044691563e-04 9.228846465703099966e-06 4.607790615409612656e-04
2.700000000000000000e+04 1.453983364626765251e-03 2.672817208804190159e-05 3.569428808987140656e-04 1.045820536091923714e-03 2.672817208804190159e-05 3.569428808987140656e-04
2.700000000000000000e+04 1.453983364626765251e-03 2.672817208804190159e-05 3.569428808987140656e-04 1.045820536091923714e-03 2.672817208804190159e-05 3.569428808987140656e-04
2.703500000000000000e+04 4.411927366163581610e-04 1.026479276333702728e-05 4.162870754953473806e-04 4.262097354512661695e-04 1.026479276333702728e-05 4.162870754953473806e-04
2.703500000000000000e+04 8.719053003005683422e-04 1.026479276333702728e-05 4.162870754953473806e-04 4.262097354512661695e-04 1.026479276333702728e-05 4.162870754953473806e-04
2.800000000000000000e+04 6.109251989983022213e-04 8.196508360924781300e-07 4.130628949496895075e-04 5.125015159137547016e-04 8.196508360924781300e-07 4.130628949496895075e-04
2.900000000000000000e+04 4.880769411101937294e-04 1.661629880800319370e-06 4.239468835294246674e-04 4.489798448048532009e-04 1.661629880800319370e-06 4.239468835294246674e-04
3.000000000000000000e+04 6.339689716696739197e-04 5.526573659153655171e-06 4.595524223987013102e-04 4.683088918682187796e-04 5.526573659153655171e-06 4.595524223987013102e-04
3.100000000000000000e+04 1.021995674818754196e-03 6.327473784040194005e-06 4.288827476557344198e-04 7.519418140873312950e-04 6.327473784040194005e-06 4.288827476557344198e-04
3.100000000000000000e+04 1.021995674818754196e-03 6.327473784040194005e-06 4.288827476557344198e-04 7.519418140873312950e-04 6.327473784040194005e-06 4.288827476557344198e-04
3.106200000000000000e+04 3.933044499717652798e-04 7.209199566204915754e-07 3.725028363987803459e-04 3.871570515912026167e-04 7.209199566204915754e-07 3.725028363987803459e-04
3.106200000000000000e+04 2.499233698472380638e-03 7.209199566204915754e-07 3.725028363987803459e-04 3.871570515912026167e-04 7.209199566204915754e-07 3.725028363987803459e-04
3.200000000000000000e+04 4.516145272646099329e-04 1.896811454571434297e-06 4.160010721534490585e-04 4.189217579551041126e-04 1.896811454571434297e-06 4.160010721534490585e-04
3.300000000000000000e+04 5.793136660940945148e-04 5.482969754666555673e-06 3.748367889784276485e-04 4.445137165021151304e-04 5.482969754666555673e-06 3.748367889784276485e-04
3.400000000000000000e+04 4.325503250584006310e-04 6.906456633259949740e-07 3.764706780202686787e-04 3.973216516897082329e-04 6.906456633259949740e-07 3.764706780202686787e-04
3.400000000000000000e+04 4.325503250584006310e-04 6.906456633259949740e-07 3.764706780202686787e-04 3.973216516897082329e-04 6.906456633259949740e-07 3.764706780202686787e-04
3.403700000000000000e+04 3.728533920366317034e-04 7.354229296652192716e-07 4.001888446509838104e-04 3.590160340536385775e-04 7.354229296652192716e-07 4.001888446509838104e-04
3.403700000000000000e+04 1.010820851661264896e-03 7.354229296652192716e-07 4.001888446509838104e-04 3.590160340536385775e-04 7.354229296652192716e-07 4.001888446509838104e-04
3.500000000000000000e+04 5.038684466853737831e-04 1.297268795497075189e-06 3.623288357630372047e-04 4.399682220537215471e-04 1.297268795497075189e-06 3.623288357630372047e-04
3.600000000000000000e+04 4.410887777339667082e-04 1.180611775453144219e-06 3.588289837352931499e-04 4.045737732667475939e-04 1.180611775453144219e-06 3.588289837352931499e-04
3.700000000000000000e+04 5.230200476944446564e-04 1.357267478852008935e-06 3.432400408200919628e-04 4.448735562618821859e-04 1.357267478852008935e-06 3.432400408200919628e-04
3.700000000000000000e+04 5.230200476944446564e-04 1.357267478852008935e-06 3.432400408200919628e-04 4.448735562618821859e-04 1.357267478852008935e-06 3.432400408200919628e-04
3.703400000000000000e+04 4.235896922182291746e-04 1.214561279994086362e-06 3.176142054144293070e-04 3.969527897424995899e-04 1.214561279994086362e-06 3.176142054144293070e-04
3.703400000000000000e+04 9.005976025946438313e-04 1.214561279994086362e-06 3.176142054144293070e-04 3.969527897424995899e-04 1.214561279994086362e-06 3.176142054144293070e-04
3.800000000000000000e+04 5.443383706733584404e-04 7.399195851576223504e-07 3.177605394739657640e-04 4.604035639204084873e-04 7.399195851576223504e-07 3.177605394739657640e-04
3.900000000000000000e+04 9.938938310369849205e-04 6.441770779019861948e-07 3.489915397949516773e-04 7.100119837559759617e-04 6.441770779019861948e-07 3.489915397949516773e-04
4.000000000000000000e+04 6.698993383906781673e-04 3.856582679873099551e-06 3.415505925659090281e-04 4.758659051731228828e-04 3.856582679873099551e-06 3.415505925659090281e-04
4.000000000000000000e+04 6.698993383906781673e-04 3.856582679873099551e-06 3.415505925659090281e-04 4.758659051731228828e-04 3.856582679873099551e-06 3.415505925659090281e-04
4.005100000000000000e+04 4.066037945449352264e-04 2.478930127836065367e-06 3.076234715990722179e-04 3.704505506902933121e-04 2.478930127836065367e-06 3.076234715990722179e-04
4.005100000000000000e+04 6.837773253209888935e-04 2.478930127836065367e-06 3.076234715990722179e-04 3.704505506902933121e-04 2.478930127836065367e-06 3.076234715990722179e-04
4.100000000000000000e+04 6.097861332818865776e-04 2.226293190688011236e-06 3.045113408006727695e-04 4.282760201022028923e-04 2.226293190688011236e-06 3.045113408006727695e-04
4.200000000000000000e+04 3.744868445210158825e-04 1.957947461050935090e-06 3.054412081837654114e-04 3.550908295437693596e-04 1.957947461050935090e-06 3.054412081837654114e-04
4.300000000000000000e+04 4.311726370360702276e-04 1.562373654451221228e-06 2.801773080136626959e-04 3.558876342140138149e-04 1.562373654451221228e-06 2.801773080136626959e-04
4.400000000000000000e+04 6.983407656662166119e-04 4.111646376259159297e-06 2.513313374947756529e-04 4.098282370250672102e-04 4.111646376259159297e-06 2.513313374947756529e-04
4.400000000000000000e+04 6.983407656662166119e-04 4.111646376259159297e-06 2.513313374947756529e-04 4.098282370250672102e-04 4.111646376259159297e-06 2.513313374947756529e-04
4.404000000000000000e+04 3.200241771992295980e-04 6.897314506204565987e-07 2.845038252416998148e-04 3.104764036834239960e-04 6.897314506204565987e-07 2.845038252416998148e-04
4.404000000000000000e+04 8.130201604217290878e-04 6.897314506204565987e-07 2.845038252416998148e-04 3.104764036834239960e-04 6.897314506204565987e-07 2.845038252416998148e-04
4.500000000000000000e+04 4.851533740293234587e-04 1.003837951429886743e-05 2.781426883302628994e-04 3.571688721422106028e-04 1.003837951429886743e-05 2.781426883302628994e-04
4.600000000000000000e+04 8.732711430639028549e-04 1.117631313718447927e-06 3.104999195784330368e-04 5.732229910790920258e-04 1.117631313718447927e-06 3.104999195784330368e-04
4.700000000000000000e+04 4.930075374431908131e-04 1.053922915161820129e-05 2.856391947716474533e-04 3.985489311162382364e-04 1.053922915161820129e-05 2.856391947716474533e-04
4.700000000000000000e+04 4.930075374431908131e-04 1.053922915161820129e-05 2.856391947716474533e-04 3.985489311162382364e-04 1.053922915161820129e-05 2.856391947716474533e-04
4.704400000000000000e+04 3.232276067137718201e-04 3.831663889286573976e-06 2.587487979326397181e-04 3.119871253147721291e-04 3.831663889286573976e-06 2.587487979326397181e-04
4.704400000000000000e+04 6.918313447386026382e-04 3.831663889286573976e-06 2.587487979326397181e-04 3.119871253147721291e-04 3.831663889286573976e-06 2.587487979326397181e-04
4.800000000000000000e+04 5.205531488172709942e-04 9.982189112633932382e-06 2.285813243361189961e-04 3.646551631391048431e-04 9.982189112633932382e-06 2.285813243361189961e-04
4.900000000000000000e+04 3.461306623648852110e-04 3.920785729860654101e-06 2.081957209156826138e-04 3.158038598485291004e-04 3.920785729860654101e-06 2.081957209156826138e-04
5.000000000000000000e+04 3.537491429597139359e-04 1.196640710077190306e-06 1.940010406542569399e-04 3.137520689051598310e-04 1.196640710077190306e-06 1.940010406542569399e-04
5.100000000000000000e+04 4.722851444967091084e-04 3.505731001496315002e-06 2.020827960222959518e-04 3.292871988378465176e-04 3.505731001496315002e-06 2.020827960222959518e-04
5.100000000000000000e+04 4.722851444967091084e-04 3.505731001496315002e-06 2.020827960222959518e-04 3.292871988378465176e-04 3.505731001496315002e-06 2.020827960222959518e-04
5.103000000000000000e+04 2.851610770449042320e-04 1.799417645997891668e-06 1.772427058313041925e-04 2.717014576774090528e-04 1.799417645997891668e-06 1.772427058313041925e-04
5.103000000000000000e+04 5.888517480343580246e-04 1.799417645997891668e-06 1.772427058313041925e-04 2.717014576774090528e-04 1.799417645997891668e-06 1.772427058313041925e-04
5.200000000000000000e+04 3.835423849523067474e-04 2.420027158223092556e-06 1.826612424338236451e-04 3.109583631157875061e-04 2.420027158223092556e-06 1.826612424338236451e-04
5.300000000000000000e+04 1.138358493335545063e-03 1.418474994352436624e-06 1.908579288283362985e-04 7.061336655169725418e-04 1.418474994352436624e-06 1.908579288283362985e-04
5.400000000000000000e+04 2.665409119799733162e-04 2.328030632270383649e-06 1.051082290359772742e-04 2.480049442965537310e-04 2.328030632270383649e-06 1.051082290359772742e-04
5.500000000000000000e+04 3.525358915794640779e-04 2.125594846802414395e-06 1.004849473247304559e-04 3.025834157597273588e-04 2.125594846802414395e-06 1.004849473247304559e-04
5.600000000000000000e+04 2.399122167844325304e-04 5.790907835034886375e-06 9.968288941308856010e-05 2.234337734989821911e-04 5.790907835034886375e-06 9.968288941308856010e-05
5.600000000000000000e+04 2.399122167844325304e-04 5.790907835034886375e-06 9.968288941308856010e-05 2.234337734989821911e-04 5.790907835034886375e-06 9.968288941308856010e-05
5.602800000000000000e+04 1.892407599370926619e-04 6.338772209346643649e-07 9.281926031690090895e-05 1.802118931664153934e-04 6.338772209346643649e-07 9.281926031690090895e-05
5.602800000000000000e+04 4.358538135420531034e-04 6.338772209346643649e-07 9.281926031690090895e-05 1.802118931664153934e-04 6.338772209346643649e-07 9.281926031690090895e-05
5.700000000000000000e+04 2.179023140342906117e-04 1.152840695795021020e-06 8.777601033216342330e-05 2.008755836868658662e-04 1.152840695795021020e-06 8.777601033216342330e-05
5.800000000000000000e+04 3.270417219027876854e-04 2.385099605817231350e-06 8.615206752438098192e-05 2.839459630195051432e-04 2.385099605817231350e-06 8.615206752438098192e-05
5.900000000000000000e+04 2.849547890946269035e-04 2.329529934286256321e-06 8.175516995834186673e-05 2.420922246528789401e-04 2.329529934286256321e-06 8.175516995834186673e-05
5.900000000000000000e+04 2.849547890946269035e-04 2.329529934286256321e-06 8.175516995834186673e-05 2.420922246528789401e-04 2.329529934286256321e-06 8.175516995834186673e-05
5.906900000000000000e+04 1.760927989380434155e-04 1.342737164122809190e-06 8.190095104509964585e-05 1.676561805652454495e-04 1.342737164122809190e-06 8.190095104509964585e-05
5.906900000000000000e+04 4.963455721735954285e-04 1.342737164122809190e-06 8.190095104509964585e-05 1.676561805652454495e-04 1.342737164122809190e-06 8.190095104509964585e-05
6.000000000000000000e+04 2.121189463650807738e-04 8.066704140219371766e-07 8.049908501561731100e-05 1.913500309456139803e-04 8.066704140219371766e-07 8.049908501561731100e-05
6.100000000000000000e+04 1.986793213291093707e-04 3.912344652690080693e-07 8.092090865829959512e-05 1.829429966164752841e-04 3.912344652690080693e-07 8.092090865829959512e-05
6.200000000000000000e+04 1.101397792808711529e-03 6.124747415015008301e-06 8.457990770693868399e-05 7.133655599318444729e-04 6.124747415015008301e-06 8.457990770693868399e-05
6.200000000000000000e+04 1.101397792808711529e-03 6.124747415015008301e-06 8.457990770693868399e-05 7.133655599318444729e-04 6.124747415015008301e-06 8.457990770693868399e-05
6.204200000000000000e+04 1.802630431484431028e-04 1.022776359604904428e-06 7.964725227793678641e-05 1.725501497276127338e-04 1.022776359604904428e-06 7.964725227793678641e-05
6.204200000000000000e+04 2.696805750019848347e-04 1.022776359604904428e-06 7.964725227793678641e-05 1.725501497276127338e-04 1.022776359604904428e-06 7.964725227793678641e-05
6.300000000000000000e+04 1.975063496502116323e-04 6.221367812031530775e-07 8.622199675301089883e-05 1.706978364381939173e-04 6.221367812031530775e-07 8.622199675301089883e-05
6.400000000000000000e+04 2.107508043991401792e-04 1.593520210008136928e-06 8.453366172034293413e-05 1.808727829484269023e-04 1.593520210008136928e-06 8.453366172034293413e-05
6.404300000000000000e+04 1.972699101315811276e-04 9.404651564182131551e-07 8.299900946440175176e-05 1.699270360404625535e-04 9.404651564182131551e-07 8.299900946440175176e-05
6.408000000000000000e+04 1.886328245745971799e-04 8.085658009804319590e-07 8.317171887028962374e-05 1.685673632891848683e-04 8.085658009804319590e-07 8.317171887028962374e-05
